,index,ID_SENSOR,DIRECTION,DATETIME,NUM_VEHICLES,SPEED_MEAN,SPEED_SD,EVENT,LON,LAT,Temp,Humidity,Wind,Pressure,prev15,prev30,Working_Days
8192,8192,3,0,2018-09-17 17:30:00,692.0,81.9,16.76,NO_EVENT,12.352086,41.815315000000005,25.12,0.7,1.48,1014.72,-70.0,-6.0,1
8193,8193,3,0,2018-09-17 17:45:00,626.0,87.7,17.09,NO_EVENT,12.352086,41.815315000000005,24.78,0.72,1.39,1014.77,-66.0,-136.0,1
8194,8194,3,0,2018-09-17 18:00:00,721.0,81.3,17.08,NO_EVENT,12.352086,41.815315000000005,24.44,0.73,1.31,1014.82,95.0,29.0,1
8195,8195,3,0,2018-09-17 18:15:00,667.0,81.5,17.34,NO_EVENT,12.352086,41.815315000000005,24.38,0.75,1.35,1014.89,-54.0,41.0,1
8196,8196,3,0,2018-09-17 18:30:00,667.0,84.1,16.91,NO_EVENT,12.352086,41.815315000000005,24.31,0.78,1.52,1014.97,0.0,-54.0,1
8197,8197,3,0,2018-09-17 18:45:00,639.0,87.4,17.14,NO_EVENT,12.352086,41.815315000000005,24.25,0.81,1.77,1015.04,-28.0,-28.0,1
8198,8198,3,0,2018-09-17 19:30:00,179.0,86.6,16.77,NO_EVENT,12.352086,41.815315000000005,23.76,0.85,1.52,1015.25,-460.0,-488.0,1
8199,8199,3,0,2018-09-17 19:45:00,618.0,84.6,18.02,NO_EVENT,12.352086,41.815315000000005,23.54,0.86,1.25,1015.33,439.0,-21.0,1
8200,8200,3,0,2018-09-17 20:00:00,352.0,88.0,17.52,NO_EVENT,12.352086,41.815315000000005,23.32,0.87,0.98,1015.4,-266.0,173.0,1
8201,8201,3,0,2018-09-17 20:15:00,521.0,79.0,17.98,NO_EVENT,12.352086,41.815315000000005,23.18,0.88,0.69,1015.46,169.0,-97.0,1
8202,8202,3,0,2018-09-17 20:30:00,450.0,84.8,18.12,NO_EVENT,12.352086,41.815315000000005,23.04,0.88,0.57,1015.52,-71.0,98.0,1
8203,8203,3,0,2018-09-17 20:45:00,380.0,87.0,19.51,NO_EVENT,12.352086,41.815315000000005,22.89,0.89,0.72,1015.58,-70.0,-141.0,1
8204,8204,3,0,2018-09-17 21:15:00,198.0,91.1,19.02,NO_EVENT,12.352086,41.815315000000005,22.64,0.9,0.95,1015.67,-182.0,-252.0,1
8205,8205,3,0,2018-09-17 21:30:00,264.0,91.5,20.52,NO_EVENT,12.352086,41.815315000000005,22.54,0.9,0.91,1015.7,66.0,-116.0,1
8206,8206,3,0,2018-09-17 21:45:00,247.0,89.1,22.16,NO_EVENT,12.352086,41.815315000000005,22.43,0.9,0.89,1015.73,-17.0,49.0,1
8207,8207,3,0,2018-09-17 22:00:00,250.0,93.3,19.75,NO_EVENT,12.352086,41.815315000000005,22.32,0.9,0.9,1015.77,3.0,-14.0,1
8208,8208,3,0,2018-09-17 22:15:00,184.0,89.9,19.71,NO_EVENT,12.352086,41.815315000000005,22.32,0.9,1.12,1015.77,-66.0,-63.0,1
8209,8209,3,0,2018-09-17 22:30:00,141.0,91.0,20.63,NO_EVENT,12.352086,41.815315000000005,22.32,0.9,1.39,1015.77,-43.0,-109.0,1
8210,8210,3,0,2018-09-17 22:45:00,142.0,94.6,21.05,NO_EVENT,12.352086,41.815315000000005,22.32,0.9,1.7,1015.77,1.0,-42.0,1
8211,8211,3,0,2018-09-17 23:00:00,111.0,89.9,18.09,NO_EVENT,12.352086,41.815315000000005,22.32,0.9,2.03,1015.77,-31.0,-30.0,1
8212,8212,3,0,2018-09-17 23:15:00,118.0,88.8,19.37,NO_EVENT,12.352086,41.815315000000005,22.18,0.91,1.81,1015.74,7.0,-24.0,1
8213,8213,3,0,2018-09-17 23:30:00,98.0,95.5,23.29,NO_EVENT,12.352086,41.815315000000005,22.04,0.91,1.59,1015.72,-20.0,-13.0,1
8214,8214,3,0,2018-09-17 23:45:00,120.0,90.5,19.53,NO_EVENT,12.352086,41.815315000000005,21.9,0.92,1.38,1015.69,22.0,2.0,1
8215,8215,3,0,2018-09-18 00:30:00,16.0,90.0,16.4,NO_EVENT,12.352086,41.815315000000005,21.76,0.92,1.45,1015.58,-104.0,-82.0,1
8216,8216,3,0,2018-09-18 00:45:00,72.0,87.9,19.97,NO_EVENT,12.352086,41.815315000000005,21.76,0.91,1.59,1015.53,56.0,-48.0,1
8217,8217,3,0,2018-09-18 01:00:00,62.0,87.7,16.36,NO_EVENT,12.352086,41.815315000000005,21.76,0.91,1.73,1015.49,-10.0,46.0,1
8218,8218,3,0,2018-09-18 01:15:00,56.0,93.4,20.72,NO_EVENT,12.352086,41.815315000000005,21.76,0.9,1.61,1015.44,-6.0,-16.0,1
8219,8219,3,0,2018-09-18 01:30:00,41.0,88.2,23.92,NO_EVENT,12.352086,41.815315000000005,21.76,0.89,1.5,1015.39,-15.0,-21.0,1
8220,8220,3,0,2018-09-18 01:45:00,51.0,90.6,17.09,NO_EVENT,12.352086,41.815315000000005,21.76,0.88,1.39,1015.35,10.0,-5.0,1
8221,8221,3,0,2018-09-18 02:15:00,30.0,88.4,14.93,NO_EVENT,12.352086,41.815315000000005,21.62,0.88,1.14,1015.26,-21.0,-11.0,1
8222,8222,3,0,2018-09-18 02:30:00,37.0,94.7,19.74,NO_EVENT,12.352086,41.815315000000005,21.48,0.89,1.01,1015.23,7.0,-14.0,1
8223,8223,3,0,2018-09-18 02:45:00,31.0,96.1,16.45,NO_EVENT,12.352086,41.815315000000005,21.33,0.9,0.89,1015.19,-6.0,1.0,1
8224,8224,3,0,2018-09-18 03:00:00,50.0,97.7,18.68,NO_EVENT,12.352086,41.815315000000005,21.19,0.9,0.8,1015.16,19.0,13.0,1
8225,8225,3,0,2018-09-18 03:15:00,42.0,96.8,19.26,NO_EVENT,12.352086,41.815315000000005,21.05,0.9,0.69,1015.14,-8.0,11.0,1
8226,8226,3,0,2018-09-18 03:30:00,32.0,94.9,22.67,NO_EVENT,12.352086,41.815315000000005,20.91,0.9,0.59,1015.13,-10.0,-18.0,1
8227,8227,3,0,2018-09-18 03:45:00,40.0,97.3,22.47,NO_EVENT,12.352086,41.815315000000005,20.77,0.9,0.5,1015.12,8.0,-2.0,1
8228,8228,3,0,2018-09-18 04:00:00,65.0,93.8,22.21,NO_EVENT,12.352086,41.815315000000005,20.62,0.9,0.42,1015.1,25.0,33.0,1
8229,8229,3,0,2018-09-18 04:15:00,71.0,98.9,20.16,NO_EVENT,12.352086,41.815315000000005,20.71,0.91,0.69,1015.12,6.0,31.0,1
8230,8230,3,0,2018-09-18 04:30:00,82.0,96.5,20.23,NO_EVENT,12.352086,41.815315000000005,20.79,0.91,0.99,1015.13,11.0,17.0,1
8231,8231,3,0,2018-09-18 04:45:00,111.0,98.6,18.92,NO_EVENT,12.352086,41.815315000000005,20.87,0.91,1.31,1015.14,29.0,40.0,1
8232,8232,3,0,2018-09-18 05:30:00,76.0,93.2,19.39,NO_EVENT,12.352086,41.815315000000005,21.27,0.91,1.66,1015.22,-35.0,-6.0,1
8233,8233,3,0,2018-09-18 05:45:00,186.0,94.9,19.84,NO_EVENT,12.352086,41.815315000000005,21.43,0.91,1.67,1015.25,110.0,75.0,1
8234,8234,3,0,2018-09-18 06:00:00,250.0,93.9,19.79,NO_EVENT,12.352086,41.815315000000005,21.58,0.91,1.69,1015.29,64.0,174.0,1
8235,8235,3,0,2018-09-18 06:15:00,347.0,92.8,17.31,NO_EVENT,12.352086,41.815315000000005,21.89,0.88,1.7,1015.33,97.0,161.0,1
8236,8236,3,0,2018-09-18 06:30:00,398.0,93.8,17.41,NO_EVENT,12.352086,41.815315000000005,22.2,0.85,1.71,1015.37,51.0,148.0,1
8237,8237,3,0,2018-09-18 06:45:00,477.0,93.7,16.83,NO_EVENT,12.352086,41.815315000000005,22.51,0.82,1.72,1015.42,79.0,130.0,1
8238,8238,3,0,2018-09-18 07:30:00,593.0,94.5,16.51,NO_EVENT,12.352086,41.815315000000005,23.48,0.76,1.44,1015.54,116.0,195.0,1
8239,8239,3,0,2018-09-18 07:45:00,461.0,90.0,17.8,NO_EVENT,12.352086,41.815315000000005,23.82,0.74,1.68,1015.58,-132.0,-16.0,1
8240,8240,3,0,2018-09-18 08:00:00,628.0,93.5,17.03,NO_EVENT,12.352086,41.815315000000005,24.16,0.73,2.1,1015.63,167.0,35.0,1
8241,8241,3,0,2018-09-18 08:15:00,581.0,94.4,16.57,NO_EVENT,12.352086,41.815315000000005,24.68,0.71,1.78,1015.65,-47.0,120.0,1
8242,8242,3,0,2018-09-18 08:30:00,625.0,89.8,17.64,NO_EVENT,12.352086,41.815315000000005,25.21,0.68,1.48,1015.67,44.0,-3.0,1
8243,8243,3,0,2018-09-18 08:45:00,622.0,93.6,16.19,NO_EVENT,12.352086,41.815315000000005,25.74,0.66,1.19,1015.69,-3.0,41.0,1
8244,8244,3,0,2018-09-18 09:00:00,569.0,98.7,18.25,NO_EVENT,12.352086,41.815315000000005,26.27,0.63,0.94,1015.72,-53.0,-56.0,1
8245,8245,3,0,2018-09-18 09:15:00,624.0,92.1,16.88,NO_EVENT,12.352086,41.815315000000005,26.49,0.61,0.97,1015.71,55.0,2.0,1
8246,8246,3,0,2018-09-18 09:30:00,653.0,88.8,17.01,NO_EVENT,12.352086,41.815315000000005,26.71,0.59,1.24,1015.71,29.0,84.0,1
8247,8247,3,0,2018-09-18 09:45:00,507.0,91.9,16.87,NO_EVENT,12.352086,41.815315000000005,26.93,0.56,1.64,1015.7,-146.0,-117.0,1
8248,8248,3,0,2018-09-18 10:30:00,187.0,89.1,16.74,NO_EVENT,12.352086,41.815315000000005,27.34,0.54,2.48,1015.63,-320.0,-466.0,1
8249,8249,3,0,2018-09-18 10:45:00,541.0,92.2,18.17,NO_EVENT,12.352086,41.815315000000005,27.43,0.54,2.73,1015.59,354.0,34.0,1
8250,8250,3,0,2018-09-18 11:00:00,554.0,90.0,17.21,NO_EVENT,12.352086,41.815315000000005,27.52,0.54,3.0,1015.56,13.0,367.0,1
8251,8251,3,0,2018-09-18 11:15:00,346.0,88.3,18.51,NO_EVENT,12.352086,41.815315000000005,27.63,0.54,3.08,1015.5,-208.0,-195.0,1
8252,8252,3,0,2018-09-18 11:30:00,559.0,89.4,17.45,NO_EVENT,12.352086,41.815315000000005,27.75,0.55,3.19,1015.44,213.0,5.0,1
8253,8253,3,0,2018-09-18 11:45:00,563.0,89.3,18.36,NO_EVENT,12.352086,41.815315000000005,27.87,0.55,3.34,1015.38,4.0,217.0,1
8254,8254,3,0,2018-09-18 12:15:00,399.0,91.3,17.41,NO_EVENT,12.352086,41.815315000000005,28.07,0.55,3.39,1015.25,-164.0,-160.0,1
8255,8255,3,0,2018-09-18 12:30:00,571.0,93.1,17.56,NO_EVENT,12.352086,41.815315000000005,28.14,0.55,3.31,1015.18,172.0,8.0,1
8256,8256,3,0,2018-09-18 12:45:00,615.0,87.4,17.82,NO_EVENT,12.352086,41.815315000000005,28.23,0.55,3.29,1015.11,44.0,216.0,1
8257,8257,3,0,2018-09-18 13:00:00,622.0,92.0,17.22,NO_EVENT,12.352086,41.815315000000005,28.31,0.55,3.33,1015.04,7.0,51.0,1
8258,8258,3,0,2018-09-18 13:15:00,532.0,91.5,16.92,NO_EVENT,12.352086,41.815315000000005,28.43,0.55,3.39,1014.98,-90.0,-83.0,1
8259,8259,3,0,2018-09-18 13:30:00,586.0,91.1,16.36,NO_EVENT,12.352086,41.815315000000005,28.56,0.54,3.46,1014.91,54.0,-36.0,1
8260,8260,3,0,2018-09-18 13:45:00,607.0,90.8,16.93,NO_EVENT,12.352086,41.815315000000005,28.68,0.53,3.53,1014.85,21.0,75.0,1
8261,8261,3,0,2018-09-18 14:00:00,620.0,88.5,17.43,NO_EVENT,12.352086,41.815315000000005,28.81,0.52,3.6,1014.78,13.0,34.0,1
8262,8262,3,0,2018-09-18 14:15:00,638.0,90.9,18.28,NO_EVENT,12.352086,41.815315000000005,28.67,0.53,3.57,1014.74,18.0,31.0,1
8263,8263,3,0,2018-09-18 14:30:00,583.0,90.1,16.86,NO_EVENT,12.352086,41.815315000000005,28.53,0.54,3.55,1014.69,-55.0,-37.0,1
8264,8264,3,0,2018-09-18 14:45:00,560.0,92.8,17.83,NO_EVENT,12.352086,41.815315000000005,28.4,0.55,3.55,1014.65,-23.0,-78.0,1
8265,8265,3,0,2018-09-18 15:30:00,184.0,88.7,18.94,NO_EVENT,12.352086,41.815315000000005,27.89,0.56,3.53,1014.58,-376.0,-399.0,1
8266,8266,3,0,2018-09-18 15:45:00,565.0,93.8,17.64,NO_EVENT,12.352086,41.815315000000005,27.71,0.56,3.52,1014.57,381.0,5.0,1
8267,8267,3,0,2018-09-18 16:00:00,603.0,89.1,17.78,NO_EVENT,12.352086,41.815315000000005,27.52,0.56,3.52,1014.55,38.0,419.0,1
8268,8268,3,0,2018-09-18 16:15:00,645.0,87.3,16.21,NO_EVENT,12.352086,41.815315000000005,27.02,0.58,3.24,1014.58,42.0,80.0,1
8269,8269,3,0,2018-09-18 16:30:00,623.0,88.4,16.49,NO_EVENT,12.352086,41.815315000000005,26.52,0.61,2.96,1014.6,-22.0,20.0,1
8270,8270,3,0,2018-09-18 16:45:00,666.0,89.3,16.19,NO_EVENT,12.352086,41.815315000000005,26.02,0.63,2.69,1014.62,43.0,21.0,1
8271,8271,3,0,2018-09-18 17:15:00,511.0,81.3,16.76,NO_EVENT,12.352086,41.815315000000005,25.33,0.67,2.12,1014.7,-155.0,-112.0,1
8272,8272,3,0,2018-09-18 17:30:00,638.0,83.9,16.76,NO_EVENT,12.352086,41.815315000000005,25.14,0.69,1.89,1014.75,127.0,-28.0,1
8273,8273,3,0,2018-09-18 17:45:00,675.0,85.7,17.03,NO_EVENT,12.352086,41.815315000000005,24.94,0.71,1.75,1014.8,37.0,164.0,1
8274,8274,3,0,2018-09-18 18:00:00,724.0,80.8,16.38,NO_EVENT,12.352086,41.815315000000005,24.75,0.72,1.72,1014.86,49.0,86.0,1
8275,8275,3,0,2018-09-18 18:15:00,648.0,85.1,16.58,NO_EVENT,12.352086,41.815315000000005,24.64,0.75,1.68,1014.93,-76.0,-27.0,1
8276,8276,3,0,2018-09-18 18:30:00,613.0,82.8,16.84,NO_EVENT,12.352086,41.815315000000005,24.53,0.77,1.69,1015.0,-35.0,-111.0,1
8277,8277,3,0,2018-09-18 18:45:00,630.0,87.2,17.39,NO_EVENT,12.352086,41.815315000000005,24.43,0.8,1.74,1015.07,17.0,-18.0,1
8278,8278,3,0,2018-09-18 19:00:00,623.0,86.8,17.91,NO_EVENT,12.352086,41.815315000000005,24.32,0.82,1.84,1015.14,-7.0,10.0,1
8279,8279,3,0,2018-09-18 19:15:00,605.0,81.1,17.43,NO_EVENT,12.352086,41.815315000000005,24.32,0.82,1.82,1015.22,-18.0,-25.0,1
8280,8280,3,0,2018-09-18 19:30:00,625.0,82.3,16.36,NO_EVENT,12.352086,41.815315000000005,24.32,0.81,1.81,1015.29,20.0,2.0,1
8281,8281,3,0,2018-09-18 19:45:00,626.0,80.5,17.08,NO_EVENT,12.352086,41.815315000000005,24.32,0.8,1.82,1015.36,1.0,21.0,1
8282,8282,3,0,2018-09-18 20:30:00,161.0,81.2,15.77,event_cat2,12.352086,41.815315000000005,23.82,0.82,2.03,1015.55,-465.0,-464.0,1
8283,8283,3,0,2018-09-18 20:45:00,384.0,85.0,17.75,event_cat2,12.352086,41.815315000000005,23.57,0.84,2.14,1015.61,223.0,-242.0,1
8284,8284,3,0,2018-09-18 21:00:00,324.0,87.3,17.98,event_cat2,12.352086,41.815315000000005,23.32,0.85,2.25,1015.67,-60.0,163.0,1
8285,8285,3,0,2018-09-18 21:15:00,302.0,87.0,20.12,event_cat2,12.352086,41.815315000000005,23.27,0.86,1.98,1015.7,-22.0,-82.0,1
8286,8286,3,0,2018-09-18 21:30:00,260.0,93.0,20.14,event_cat2,12.352086,41.815315000000005,23.22,0.87,1.7,1015.74,-42.0,-64.0,1
8287,8287,3,0,2018-09-18 21:45:00,238.0,90.9,18.77,event_cat2,12.352086,41.815315000000005,23.17,0.88,1.42,1015.77,-22.0,-64.0,1
8288,8288,3,0,2018-09-18 22:15:00,145.0,90.1,19.52,NO_EVENT,12.352086,41.815315000000005,22.94,0.89,0.98,1015.8,-93.0,-115.0,1
8289,8289,3,0,2018-09-18 22:30:00,214.0,89.2,19.97,NO_EVENT,12.352086,41.815315000000005,22.77,0.89,0.84,1015.8,69.0,-24.0,1
8290,8290,3,0,2018-09-18 22:45:00,243.0,91.3,19.28,NO_EVENT,12.352086,41.815315000000005,22.6,0.89,0.73,1015.8,29.0,98.0,1
8291,8291,3,0,2018-09-18 23:00:00,212.0,89.1,19.64,NO_EVENT,12.352086,41.815315000000005,22.42,0.89,0.67,1015.8,-31.0,-2.0,1
8292,8292,3,0,2018-09-18 23:15:00,135.0,84.7,18.19,NO_EVENT,12.352086,41.815315000000005,22.17,0.91,0.44,1015.78,-77.0,-108.0,1
8293,8293,3,0,2018-09-18 23:30:00,203.0,86.5,16.49,NO_EVENT,12.352086,41.815315000000005,21.92,0.93,0.61,1015.75,68.0,-9.0,1
8294,8294,3,0,2018-09-18 23:45:00,142.0,91.3,19.82,NO_EVENT,12.352086,41.815315000000005,21.67,0.95,0.99,1015.72,-61.0,7.0,1
8295,8295,3,0,2018-09-19 00:00:00,165.0,88.4,19.68,NO_EVENT,12.352086,41.815315000000005,21.42,0.97,1.42,1015.7,23.0,-38.0,1
8296,8296,3,0,2018-09-19 00:15:00,140.0,89.4,18.79,NO_EVENT,12.352086,41.815315000000005,21.59,0.97,1.2,1015.65,-25.0,-2.0,1
8297,8297,3,0,2018-09-19 00:30:00,134.0,94.1,18.84,NO_EVENT,12.352086,41.815315000000005,21.77,0.96,1.22,1015.61,-6.0,-31.0,1
8298,8298,3,0,2018-09-19 00:45:00,108.0,86.4,19.16,NO_EVENT,12.352086,41.815315000000005,21.95,0.96,1.47,1015.56,-26.0,-32.0,1
8299,8299,3,0,2018-09-19 01:30:00,20.0,89.5,15.36,NO_EVENT,12.352086,41.815315000000005,21.97,0.96,1.5,1015.43,-88.0,-114.0,1
8300,8300,3,0,2018-09-19 01:45:00,59.0,86.4,17.04,NO_EVENT,12.352086,41.815315000000005,21.89,0.97,1.44,1015.38,39.0,-49.0,1
8301,8301,3,0,2018-09-19 02:00:00,44.0,87.6,20.72,NO_EVENT,12.352086,41.815315000000005,21.82,0.97,1.48,1015.33,-15.0,24.0,1
8302,8302,3,0,2018-09-19 02:15:00,34.0,86.3,17.21,NO_EVENT,12.352086,41.815315000000005,21.64,0.97,1.52,1015.3,-10.0,-25.0,1
8303,8303,3,0,2018-09-19 02:30:00,42.0,89.0,17.62,NO_EVENT,12.352086,41.815315000000005,21.47,0.97,1.56,1015.26,8.0,-2.0,1
8304,8304,3,0,2018-09-19 02:45:00,25.0,92.6,14.44,NO_EVENT,12.352086,41.815315000000005,21.3,0.96,1.61,1015.23,-17.0,-9.0,1
8305,8305,3,0,2018-09-19 03:15:00,28.0,96.5,25.62,NO_EVENT,12.352086,41.815315000000005,21.23,0.95,1.53,1015.18,3.0,-14.0,1
8306,8306,3,0,2018-09-19 03:30:00,23.0,97.0,18.05,NO_EVENT,12.352086,41.815315000000005,21.32,0.94,1.48,1015.16,-5.0,-2.0,1
8307,8307,3,0,2018-09-19 03:45:00,34.0,96.7,17.95,NO_EVENT,12.352086,41.815315000000005,21.42,0.93,1.52,1015.15,11.0,6.0,1
8308,8308,3,0,2018-09-19 04:00:00,57.0,95.7,18.48,NO_EVENT,12.352086,41.815315000000005,21.52,0.92,1.64,1015.14,23.0,34.0,1
8309,8309,3,0,2018-09-19 04:15:00,60.0,93.4,17.64,NO_EVENT,12.352086,41.815315000000005,21.33,0.93,1.45,1015.15,3.0,26.0,1
8310,8310,3,0,2018-09-19 04:30:00,97.0,96.7,19.38,NO_EVENT,12.352086,41.815315000000005,21.14,0.94,1.46,1015.16,37.0,40.0,1
8311,8311,3,0,2018-09-19 04:45:00,91.0,91.9,18.53,NO_EVENT,12.352086,41.815315000000005,20.95,0.95,1.68,1015.17,-6.0,31.0,1
8312,8312,3,0,2018-09-19 05:00:00,151.0,96.3,20.8,NO_EVENT,12.352086,41.815315000000005,20.76,0.97,2.03,1015.19,60.0,54.0,1
8313,8313,3,0,2018-09-19 05:15:00,185.0,96.9,18.26,NO_EVENT,12.352086,41.815315000000005,20.71,0.96,1.84,1015.22,34.0,94.0,1
8314,8314,3,0,2018-09-19 05:30:00,194.0,91.9,19.12,NO_EVENT,12.352086,41.815315000000005,20.66,0.95,1.65,1015.25,9.0,43.0,1
8315,8315,3,0,2018-09-19 05:45:00,194.0,95.4,19.88,NO_EVENT,12.352086,41.815315000000005,20.6,0.94,1.47,1015.29,0.0,9.0,1
8316,8316,3,0,2018-09-19 06:30:00,154.0,94.2,17.74,NO_EVENT,12.352086,41.815315000000005,21.39,0.89,1.47,1015.41,-40.0,-40.0,1
8317,8317,3,0,2018-09-19 06:45:00,472.0,95.1,17.45,NO_EVENT,12.352086,41.815315000000005,21.81,0.87,1.56,1015.45,318.0,278.0,1
8318,8318,3,0,2018-09-19 07:00:00,473.0,92.7,17.94,NO_EVENT,12.352086,41.815315000000005,22.23,0.84,1.65,1015.5,1.0,319.0,1
8319,8319,3,0,2018-09-19 07:15:00,623.0,92.1,16.28,NO_EVENT,12.352086,41.815315000000005,22.39,0.84,1.58,1015.54,150.0,151.0,1
8320,8320,3,0,2018-09-19 07:30:00,647.0,88.2,17.61,NO_EVENT,12.352086,41.815315000000005,22.54,0.83,1.51,1015.58,24.0,174.0,1
8321,8321,3,0,2018-09-19 07:45:00,659.0,94.0,15.56,NO_EVENT,12.352086,41.815315000000005,22.7,0.83,1.44,1015.62,12.0,36.0,1
8322,8322,3,0,2018-09-19 08:15:00,459.0,91.7,15.23,NO_EVENT,12.352086,41.815315000000005,23.16,0.81,1.27,1015.68,-200.0,-188.0,1
8323,8323,3,0,2018-09-19 08:30:00,641.0,90.9,15.94,NO_EVENT,12.352086,41.815315000000005,23.47,0.8,1.29,1015.7,182.0,-18.0,1
8324,8324,3,0,2018-09-19 08:45:00,561.0,95.8,16.6,NO_EVENT,12.352086,41.815315000000005,23.77,0.79,1.42,1015.73,-80.0,102.0,1
8325,8325,3,0,2018-09-19 09:00:00,634.0,92.0,16.03,NO_EVENT,12.352086,41.815315000000005,24.08,0.77,1.64,1015.75,73.0,-7.0,1
8326,8326,3,0,2018-09-19 09:15:00,644.0,86.7,16.96,NO_EVENT,12.352086,41.815315000000005,24.11,0.77,1.65,1015.74,10.0,83.0,1
8327,8327,3,0,2018-09-19 09:30:00,600.0,92.8,16.94,NO_EVENT,12.352086,41.815315000000005,24.13,0.77,1.67,1015.74,-44.0,-34.0,1
8328,8328,3,0,2018-09-19 09:45:00,516.0,89.7,17.52,NO_EVENT,12.352086,41.815315000000005,24.16,0.76,1.72,1015.73,-84.0,-128.0,1
8329,8329,3,0,2018-09-19 10:00:00,527.0,90.4,17.98,NO_EVENT,12.352086,41.815315000000005,24.18,0.76,1.78,1015.73,11.0,-73.0,1
8330,8330,3,0,2018-09-19 10:15:00,534.0,92.9,17.71,NO_EVENT,12.352086,41.815315000000005,24.44,0.75,0.99,1015.69,7.0,18.0,1
8331,8331,3,0,2018-09-19 10:30:00,529.0,92.7,17.67,NO_EVENT,12.352086,41.815315000000005,24.69,0.74,0.2,1015.66,-5.0,2.0,1
8332,8332,3,0,2018-09-19 10:45:00,498.0,88.9,16.88,NO_EVENT,12.352086,41.815315000000005,24.94,0.73,0.6,1015.62,-31.0,-36.0,1
8333,8333,3,0,2018-09-19 11:30:00,194.0,90.8,18.16,NO_EVENT,12.352086,41.815315000000005,25.13,0.73,1.63,1015.47,-304.0,-335.0,1
8334,8334,3,0,2018-09-19 11:45:00,578.0,87.2,17.19,NO_EVENT,12.352086,41.815315000000005,25.11,0.74,1.82,1015.41,384.0,80.0,1
8335,8335,3,0,2018-09-19 12:00:00,486.0,88.7,20.28,NO_EVENT,12.352086,41.815315000000005,25.08,0.74,2.04,1015.35,-92.0,292.0,1
8336,8336,3,0,2018-09-19 12:15:00,572.0,91.8,17.86,NO_EVENT,12.352086,41.815315000000005,25.08,0.75,1.89,1015.28,86.0,-6.0,1
8337,8337,3,0,2018-09-19 12:30:00,566.0,87.3,18.51,NO_EVENT,12.352086,41.815315000000005,25.08,0.75,1.77,1015.21,-6.0,80.0,1
8338,8338,3,0,2018-09-19 12:45:00,540.0,89.4,17.9,NO_EVENT,12.352086,41.815315000000005,25.08,0.75,1.67,1015.14,-26.0,-32.0,1
8339,8339,3,0,2018-09-19 13:15:00,390.0,93.4,17.07,NO_EVENT,12.352086,41.815315000000005,24.92,0.76,1.48,1015.01,-150.0,-176.0,1
8340,8340,3,0,2018-09-19 13:30:00,593.0,86.5,17.5,NO_EVENT,12.352086,41.815315000000005,24.76,0.77,1.36,1014.94,203.0,53.0,1
8341,8341,3,0,2018-09-19 13:45:00,585.0,88.7,17.1,NO_EVENT,12.352086,41.815315000000005,24.61,0.77,1.26,1014.88,-8.0,195.0,1
8342,8342,3,0,2018-09-19 14:00:00,658.0,86.1,16.96,NO_EVENT,12.352086,41.815315000000005,24.44,0.78,1.18,1014.81,73.0,65.0,1
8343,8343,3,0,2018-09-19 14:15:00,627.0,86.5,16.31,NO_EVENT,12.352086,41.815315000000005,24.44,0.78,1.27,1014.77,-31.0,42.0,1
8344,8344,3,0,2018-09-19 14:30:00,611.0,87.1,16.84,NO_EVENT,12.352086,41.815315000000005,24.44,0.78,1.34,1014.73,-16.0,-47.0,1
8345,8345,3,0,2018-09-19 14:45:00,559.0,84.5,19.31,NO_EVENT,12.352086,41.815315000000005,24.44,0.78,1.42,1014.68,-52.0,-68.0,1
8346,8346,3,0,2018-09-19 15:00:00,627.0,87.0,17.61,NO_EVENT,12.352086,41.815315000000005,24.44,0.78,1.5,1014.64,68.0,16.0,1
8347,8347,3,0,2018-09-19 15:15:00,613.0,84.0,16.14,NO_EVENT,12.352086,41.815315000000005,24.46,0.78,1.1,1014.62,-14.0,54.0,1
8348,8348,3,0,2018-09-19 15:30:00,616.0,88.3,16.86,NO_EVENT,12.352086,41.815315000000005,24.48,0.78,1.05,1014.61,3.0,-11.0,1
8349,8349,3,0,2018-09-19 15:45:00,579.0,87.0,16.96,NO_EVENT,12.352086,41.815315000000005,24.5,0.78,1.36,1014.6,-37.0,-34.0,1
8350,8350,3,0,2018-09-19 16:30:00,218.0,88.6,15.6,NO_EVENT,12.352086,41.815315000000005,24.26,0.8,2.11,1014.63,-361.0,-398.0,1
8351,8351,3,0,2018-09-19 16:45:00,626.0,89.5,16.94,NO_EVENT,12.352086,41.815315000000005,24.13,0.81,2.23,1014.66,408.0,47.0,1
8352,8352,3,0,2018-09-19 17:00:00,782.0,80.4,15.88,NO_EVENT,12.352086,41.815315000000005,24.01,0.82,2.35,1014.68,156.0,564.0,1
8353,8353,3,0,2018-09-19 17:15:00,779.0,83.1,16.39,NO_EVENT,12.352086,41.815315000000005,23.83,0.83,2.17,1014.73,-3.0,153.0,1
8354,8354,3,0,2018-09-19 17:30:00,651.0,85.8,16.31,NO_EVENT,12.352086,41.815315000000005,23.66,0.84,1.99,1014.79,-128.0,-131.0,1
8355,8355,3,0,2018-09-19 17:45:00,425.0,82.0,16.16,NO_EVENT,12.352086,41.815315000000005,23.49,0.86,1.82,1014.84,-226.0,-354.0,1
8356,8356,3,0,2018-09-19 18:15:00,435.0,82.6,17.86,NO_EVENT,12.352086,41.815315000000005,23.27,0.87,1.73,1014.96,10.0,-216.0,1
