"ID_SENSOR","DIRECTION","DATETIME","NUM_VEHICLES","SPEED_MEAN","SPEED_SD","EVENT","LON","LAT"
3,"D","2018-09-07T05:30",145,78.4,20.02,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T05:45",186,88.4,18.47,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T06:00",252,88.5,19.56,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T06:15",348,87.0,18.34,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T06:30",461,89.0,17.75,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T06:45",580,89.2,17.17,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T07:00",732,82.0,16.35,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T07:15",809,80.0,12.49,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T07:30",766,79.1,12.94,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T07:45",917,72.2,13.28,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T08:00",844,77.6,13.01,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T08:15",811,74.7,15.1,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T08:30",876,76.6,12.77,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T08:45",768,79.7,14.28,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T09:00",800,79.4,14.71,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T09:15",747,80.9,15.52,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T09:30",681,84.6,14.96,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T09:45",678,82.5,17.06,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T10:00",613,86.3,16.28,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T10:15",636,88.5,18.42,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T10:30",571,89.7,18.37,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T10:45",538,90.3,17.01,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T11:00",533,89.4,18.71,"event_cat2",12.352086,41.815315
3,"D","2018-09-07T11:15",550,86.9,17.37,"event_cat2",12.352086,41.815315
3,"D","2018-09-07T11:30",511,89.3,17.78,"event_cat2",12.352086,41.815315
3,"D","2018-09-07T11:45",472,90.2,19.54,"event_cat2",12.352086,41.815315
3,"D","2018-09-07T12:00",543,88.5,17.21,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T12:15",582,86.8,18.05,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T12:30",595,87.8,17.23,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T12:45",640,88.3,17.38,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T13:00",528,92.2,17.92,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T13:15",564,90.9,17.79,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T13:30",582,90.0,17.59,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T13:45",560,90.6,17.88,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T14:00",590,88.3,17.9,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T14:15",584,87.8,17.81,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T14:30",653,90.2,17.85,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T14:45",612,89.1,18.26,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T15:00",611,90.1,17.74,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T15:15",703,86.5,16.89,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T15:30",720,84.3,16.57,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T15:45",730,87.8,15.16,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T16:00",717,87.2,16.78,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T16:15",732,88.2,16.06,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T16:30",726,85.1,15.15,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T16:45",707,86.9,16.93,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T17:00",677,86.8,16.16,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T17:15",622,91.6,15.35,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T17:30",683,84.3,15.49,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T17:45",556,91.8,15.84,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T18:00",553,91.8,15.53,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T18:15",613,87.7,15.14,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T18:30",572,89.2,15.98,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T18:45",561,88.9,16.66,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T19:00",530,89.4,17.38,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T19:15",533,89.2,16.54,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T19:30",537,87.3,16.16,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T19:45",585,86.3,17.37,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T20:00",570,85.3,15.38,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T20:15",592,81.3,15.77,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T20:30",546,86.5,16.87,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T20:45",446,87.3,18.47,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T21:00",413,86.7,19.17,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T21:15",405,90.9,16.75,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T21:30",327,93.7,20.3,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T21:45",279,94.2,17.97,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T22:00",315,90.5,18.15,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T22:15",281,90.4,20.04,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T22:30",227,89.9,19.12,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T22:45",235,92.9,18.0,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T23:00",230,91.4,20.01,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T23:15",245,89.5,19.34,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T23:30",237,90.5,17.65,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-07T23:45",250,94.7,20.4,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T00:00",239,95.6,19.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T00:15",250,92.2,19.85,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T00:30",217,92.5,19.3,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T00:45",187,93.5,22.21,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T01:00",153,94.8,19.47,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T01:15",143,98.4,22.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T01:30",140,100.5,18.82,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T01:45",113,94.0,21.86,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T02:00",58,93.9,23.62,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T02:15",47,91.2,19.11,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T02:30",53,92.5,20.63,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T02:45",47,90.9,23.22,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T03:00",59,88.5,24.32,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T03:15",54,98.8,17.41,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T03:30",62,90.3,21.87,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T03:45",48,98.9,22.67,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T04:00",53,94.7,24.13,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T04:15",52,97.1,24.76,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T04:30",78,94.9,23.74,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T04:45",73,94.1,22.97,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T05:00",87,93.3,26.04,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T05:15",113,91.3,21.56,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T05:30",137,94.9,21.56,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T05:45",154,94.8,20.88,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T06:00",164,92.8,22.29,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T06:15",197,93.4,19.08,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T06:30",269,93.8,18.24,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T06:45",280,94.5,19.4,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T07:00",332,89.1,17.77,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T07:15",344,92.6,18.33,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T07:30",348,93.0,19.16,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T07:45",367,89.3,18.92,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T08:00",407,95.4,17.47,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T08:15",422,96.8,19.08,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T08:30",428,91.5,17.99,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T08:45",428,97.4,19.37,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T09:00",411,91.7,18.64,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T09:15",424,94.4,18.47,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T09:30",451,94.2,18.04,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T09:45",454,93.3,19.22,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T10:00",404,95.1,17.37,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T10:15",480,88.7,19.39,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T10:30",447,95.0,18.1,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T10:45",420,92.9,18.22,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T11:00",415,95.3,19.89,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T11:15",475,94.1,17.35,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T11:30",424,96.1,18.55,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T11:45",413,90.5,17.25,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T12:00",449,90.6,18.5,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T12:15",496,88.1,18.92,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T12:30",511,94.4,16.88,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T12:45",443,92.3,18.96,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T13:00",479,92.4,18.15,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T13:15",483,96.3,17.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T13:30",507,95.7,18.4,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T13:45",457,92.6,19.39,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T14:00",440,91.8,18.9,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T14:15",396,95.6,18.35,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T14:30",480,92.1,18.36,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T14:45",449,94.2,18.23,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T15:00",438,95.3,19.56,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T15:15",483,93.2,17.23,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T15:30",518,91.7,16.75,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T15:45",528,91.8,17.68,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T16:00",549,87.8,18.13,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T16:15",497,90.7,17.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T16:30",574,90.4,17.41,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T16:45",579,91.3,17.81,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T17:00",577,89.1,16.42,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T17:15",625,88.6,16.21,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T17:30",685,89.1,16.07,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T17:45",623,90.0,16.38,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T18:00",655,86.2,15.2,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T18:15",695,84.3,14.67,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T18:30",643,86.1,15.93,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T18:45",687,85.7,14.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T19:00",775,78.1,16.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T19:15",746,82.3,15.99,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T19:30",683,82.0,15.43,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T19:45",677,79.1,15.09,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T20:00",657,79.2,15.86,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T20:15",654,83.6,15.2,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T20:30",559,83.2,16.24,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T20:45",548,87.2,16.19,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T21:00",446,89.6,17.21,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T21:15",359,86.4,17.38,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T21:30",307,88.7,19.72,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T21:45",332,88.8,18.23,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T22:00",324,88.2,19.42,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T22:15",318,85.1,18.83,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T22:30",307,87.9,18.29,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T22:45",288,89.5,19.23,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T23:00",317,88.2,18.64,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T23:15",329,86.8,19.11,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T23:30",320,90.8,18.86,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-08T23:45",336,88.2,18.96,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T00:00",344,87.8,18.68,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T00:15",315,89.7,18.98,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T00:30",329,87.2,19.81,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T00:45",298,92.6,18.6,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T01:00",297,94.2,19.28,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T01:15",229,90.8,18.69,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T01:30",212,92.2,20.4,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T01:45",154,87.3,22.59,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T02:00",91,92.3,20.0,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T02:15",112,92.2,22.02,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T02:30",103,93.1,17.73,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T02:45",84,92.5,17.8,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T03:00",79,91.8,23.83,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T03:15",56,91.1,25.77,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T03:30",47,94.3,24.31,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T03:45",66,94.3,21.5,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T04:00",62,93.5,22.43,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T04:15",69,94.6,21.84,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T04:30",89,92.7,21.83,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T04:45",67,94.1,21.72,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T05:00",61,98.7,24.81,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T05:15",72,94.1,22.53,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T05:30",117,98.0,22.37,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T05:45",61,94.1,24.6,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T06:00",104,94.3,22.79,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T06:15",136,92.6,20.73,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T06:30",178,97.5,23.59,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T06:45",151,96.0,22.26,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T07:00",163,97.0,22.8,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T07:15",137,98.9,18.97,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T07:30",228,96.7,20.12,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T07:45",222,99.3,19.7,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T08:00",243,96.5,21.52,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T08:15",234,97.6,19.46,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T08:30",314,97.6,19.34,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T08:45",283,97.2,18.65,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T09:00",309,94.2,17.98,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T09:15",317,93.1,20.69,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T09:30",315,97.6,19.2,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T09:45",222,94.1,17.72,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T10:00",317,93.2,20.66,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T10:15",325,93.6,18.81,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T10:30",318,96.2,19.8,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T10:45",349,94.1,18.55,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T11:00",393,93.1,19.18,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T11:15",383,91.9,18.55,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T11:30",391,87.5,19.0,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T11:45",264,90.5,18.1,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T12:00",462,92.1,19.57,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T12:15",534,93.2,17.54,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T12:30",519,89.9,19.17,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T12:45",532,94.0,18.08,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T13:00",532,93.9,18.14,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T13:15",499,92.6,18.5,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T13:30",412,94.3,18.6,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T13:45",412,94.5,19.18,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T14:00",407,95.1,17.87,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T14:15",367,93.1,20.44,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T14:30",441,93.4,17.96,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T14:45",436,91.9,19.25,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T15:00",458,96.6,18.78,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T15:15",582,90.0,16.67,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T15:30",584,88.4,17.59,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T15:45",570,89.2,17.85,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T16:00",627,88.7,15.94,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T16:15",671,87.0,16.66,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T16:30",751,83.5,16.09,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T16:45",803,81.6,15.51,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T17:00",733,83.3,15.2,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T17:15",791,81.7,14.66,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T17:30",843,82.9,14.84,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T17:45",869,81.0,13.19,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T18:00",818,80.2,13.75,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T18:15",881,77.9,13.17,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T18:30",819,77.4,13.62,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T18:45",819,74.3,13.69,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T19:00",857,75.8,12.57,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T19:15",826,73.3,12.81,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T19:30",801,72.3,11.47,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T19:45",840,67.1,11.03,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T20:00",857,67.2,11.38,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T20:15",882,69.1,10.41,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T20:30",817,69.4,11.46,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T20:45",769,72.8,12.42,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T21:00",707,74.5,13.89,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T21:15",625,78.8,14.19,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T21:30",644,79.9,14.13,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T21:45",503,84.0,16.78,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T22:00",446,85.5,16.59,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T22:15",504,86.1,16.74,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T22:30",384,88.7,18.54,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T22:45",362,88.0,17.2,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T23:00",360,90.6,18.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T23:15",336,94.8,18.32,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T23:30",324,92.4,19.45,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-09T23:45",251,93.1,18.93,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T00:00",195,95.3,20.61,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T00:15",200,97.4,22.63,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T00:30",131,96.6,18.22,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T00:45",168,96.6,22.56,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T01:00",140,95.9,22.19,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T01:15",82,91.0,21.98,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T01:30",68,97.8,22.91,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T01:45",67,92.5,22.14,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T02:00",35,91.5,24.23,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T02:15",41,93.7,25.25,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T02:30",28,94.5,22.84,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T02:45",27,95.7,23.67,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T03:00",34,90.3,24.85,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T03:15",25,98.7,23.89,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T03:30",46,98.5,23.37,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T03:45",47,89.1,20.03,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T04:00",65,89.4,20.65,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T04:15",53,92.3,22.79,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T04:30",81,88.5,18.63,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T04:45",72,92.0,24.7,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T05:00",97,88.9,23.93,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T05:15",162,95.0,22.44,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T05:30",200,91.8,20.46,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T05:45",254,92.9,21.76,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T06:00",276,91.6,20.1,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T06:15",387,92.3,20.17,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T06:30",559,90.9,16.64,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T06:45",691,91.1,16.0,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T07:00",864,82.8,14.7,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T07:15",994,75.1,11.73,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T07:30",898,72.7,14.31,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T07:45",948,70.4,13.08,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T08:00",913,62.8,10.63,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T08:15",937,61.9,9.06,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T08:30",892,63.0,10.05,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T08:45",807,76.3,13.83,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T09:00",741,76.7,15.04,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T09:15",744,79.4,15.72,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T09:30",664,86.2,15.76,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T09:45",655,87.7,16.26,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T10:00",382,87.3,16.08,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T10:15",614,90.7,17.17,"NO_EVENT",12.352086,41.815315
3,"D","2018-09-10T10:30",615,89.8,16.02,"NO_EVENT",12.352086,41.815315
